,Variable,Year,Average,Median,StDev,percentile_90,percentile_75,Avg-SD,R2_Amb,R2_Scen,R2_Mod,R2_Amb_Scen,R2_Amb_Mod,R2_Scen_Mod,R2_Amb_Scen_Mod,R2_Residual,R2_Amb_Shapley,R2_Scen_Shapley,R2_Mod_Shapley,R2_Amb_Scen_Mod_Shapley,Test_R2_Shapley_vs_R2,Plot_Avg_SD,Plot_Avg_SD_Surrogate,Plot_Amb,Plot_Scen,Plot_Mod,Plot_Resid,Avg_vs_Mid_point,R2_Amb_Scen_Mod_Shapleys_sum,R2_Amb_Shapley_norm,R2_Scen_Shapley_norm,R2_Mod_Shapley_norm,R2_Amb_rcp,R2_Scen_rcp,R2_Mod_rcp,R2_Amb_rcp_Scen,R2_Amb_rcp_Mod,R2_Scen_rcp_Mod,R2_Amb_rcp_Scen_Mod,R2_Residual_rcp,R2_Amb_Shapley_rcp,R2_Scen_Shapley_rcp,R2_Mod_Shapley_rcp,R2_Amb_rcp_Scen_Mod_Shapley,Test_R2_Shapley_vs_R2_rcp,Plot_Avg_SD_rcp,Plot_Avg_SD_Surrogate_rcp,Plot_Amb_rcp,Plot_Scen_rcp,Plot_Mod_rcp,Plot_Resid_rcp,Avg_vs_Mid_point_rcp,R2_Amb_rcp_Scen_Mod_Shapleys_sum,R2_Amb_Shapley_rcp_norm,R2_Scen_Shapley_rcp_norm,R2_Mod_Shapley_rcp_norm,Type
4,Primary Energy Non Biomass Renewables,2060,151.63083494246933,138.1387936960848,67.13669955912204,243.42091598492223,200.00325152992872,84.4941353833473,0.5809118890237057,0.09486102969429022,0.2580888795115408,0.6083524720458144,0.8043359370770562,0.3383843945752584,0.8365074843073752,0.1634925156926248,0.5363014095714475,0.06030020865584079,0.23990586608008696,0.8365074843073752,0,84.4941353833473,0.0,72.01101321506384,8.096713983759107,32.21297610697953,21.95269581244159,0,0.8365074843073752,0.6411196787025795,0.07208567739925138,0.2867946438981691,0.5792231872592954,0.09486102969429022,0.2580888795115408,0.6059045266627157,0.7959853446642585,0.3383843945752584,0.8243254646118044,0.17567453538819555,0.5298780794521377,0.05889652562513502,0.23555085953453173,0.8243254646118044,0,84.4941353833473,0.0,71.14853084628552,7.908236691941644,31.628214574925625,23.588417005091273,0,0.8243254646118044,0.6428020268689268,0.07144814536679499,0.2857498277642782,Non-fossil
5,Primary Energy Non Biomass Renewables,2070,185.98988477871617,168.24259999999998,83.14376874528837,301.48831778760007,244.0483560865,102.8461160334278,0.536915669357573,0.09667063375126239,0.30569783361361125,0.5858098847716259,0.7992945774080693,0.3776243387643483,0.84928613520811,0.15071386479188997,0.4999818210695818,0.06902418394456603,0.28028013019396214,0.8492861352081099,0,102.8461160334278,0.0,83.14074581571491,11.477861575438489,46.60709265749221,25.061837441931118,0,0.8492861352081099,0.5887083284917465,0.08127317882995025,0.3300184926783033,0.5381335038939403,0.09667063375126239,0.30569783361361125,0.576006730887084,0.7900385106593174,0.3776243387643483,0.8254176317817196,0.17458236821828044,0.4892550613340251,0.06231654031520164,0.27384603013249276,0.8254176317817195,0,102.8461160334278,0.0,81.35701935403611,10.362464033947129,45.537182002302494,29.03087210029098,0,0.8254176317817195,0.5927363827665458,0.07549698227391533,0.33176663495953884,Non-fossil
6,Primary Energy Non Biomass Renewables,2080,220.88967287213106,210.815986304,99.73864316004267,353.744163056,290.2409070177729,121.15102971208839,0.4550082395792927,0.10609605537484967,0.3725054853326514,0.537799212480657,0.7810194172773306,0.4425247686676095,0.8575870515492955,0.1424129484507045,0.4300596889954073,0.08635627258832526,0.3411710899655629,0.8575870515492955,0,121.15102971208839,0.0,85.78713971646371,17.226114912636696,68.05588319719618,28.408148493788737,0,0.8575870515492955,0.5014764253010492,0.10069680090472001,0.39782677379423076,0.46502948098087615,0.10609605537484967,0.3725054853326514,0.5258026962498721,0.7766703436149354,0.4425247686676095,0.8262671780283433,0.17373282197165674,0.42023587997342104,0.07369637969674486,0.33233491835817736,0.8262671780283433,0,121.15102971208839,0.0,83.82751295143113,14.700753833521299,66.29326766349634,34.65575187163658,0,0.8262671780283433,0.5085956348601394,0.08919194862925667,0.40221241651060397,Non-fossil
7,Primary Energy Non Biomass Renewables,2090,253.7869571021564,227.2994700490578,118.95331379598575,424.7463821328,328.73272703278434,134.83364330617064,0.35843806388971644,0.11910055124436747,0.43759679463743817,0.4791353510036559,0.7526684641250728,0.5145456158475945,0.8616106127140342,0.13838938728596584,0.3476854317932059,0.10895525133179224,0.4049699295890361,0.8616106127140342,0,134.83364330617064,0.0,82.71666854078003,25.92117640278235,96.34503022468573,32.92375242372339,0,0.8616106127140342,0.40352965325950735,0.12645532648279267,0.47001502025770003,0.37493492315430055,0.11910055124436747,0.43759679463743817,0.46551162570697524,0.7555662260104935,0.5145456158475945,0.8270348507095128,0.17296514929048723,0.3398714703113501,0.09144397927493408,0.39571940112322856,0.8270348507095128,0,134.83364330617064,0.0,80.85767531649817,21.755128722889705,94.14426819394193,41.1495553586417,0,0.8270348507095128,0.4109518117885535,0.11056847144528957,0.47847971676615697,Non-fossil
8,Primary Energy Non Biomass Renewables,2100,281.1792300979918,247.8451382422217,135.65928771641805,485.68874006740003,369.62680009329836,145.51994238157377,0.27068793706249916,0.13641130782567745,0.4746012800210039,0.4267842649922041,0.7101542542112717,0.5715354449859836,0.8554729253588959,0.14452707464110415,0.2725294610379362,0.13608174180688135,0.4468617225140783,0.8554729253588959,0,145.51994238157377,0.0,73.94230513229145,36.92150432946206,121.24188596798302,39.21288000309955,0,0.8554729253588959,0.318571696379055,0.15907194462032925,0.5223563590006157,0.29697142228201423,0.13641130782567745,0.4746012800210039,0.41843851592140313,0.7245365002548115,0.5715354449859836,0.8250364753245996,0.17496352467540044,0.27215122226179894,0.1153706373992166,0.43751461566358396,0.8250364753245996,0,145.51994238157377,0.0,73.83968192637644,31.30219698593373,118.7058422528884,47.47085426763751,0,0.8250364753245996,0.32986568521679566,0.1398370143014896,0.5302973004817146,Non-fossil
0,Primary Energy Fossil,2020,499.93325628961435,497.3,34.2052027014891,542.9927099,524.03935,465.72805358812525,0.2046083116804155,0.4540505119975953,0.2319221848586438,0.5173295273343571,0.4485824641574392,0.7003488412835923,0.7681984553023298,0.23180154469767023,0.13747585767231055,0.388080146393977,0.24264245123604228,0.7681984553023298,0,465.72805358812525,0.0,9.404779156484896,26.548720143659093,16.59926845703002,15.857637645804191,0,0.7681984553023298,0.17895877910637817,0.5051821488514259,0.31585907204219604,0.14648944809169095,0.4540505119975953,0.2319221848586438,0.5193291467688081,0.37890046798137245,0.7003488412835923,0.7624233772983856,0.2375766227016144,0.10489748101781833,0.4194021996218804,0.23812369665868682,0.7624233772983856,0,465.72805358812525,0.0,7.176079202180162,28.69147450303363,16.290138624476572,16.252713073287833,0,0.7624233772983856,0.13758429258756208,0.5500909496086204,0.31232475780381747,Fossil
1,Primary Energy Fossil,2030,531.0295602725961,545.7125,116.39609482991567,666.645934375,602.640246588466,414.6334654426804,0.48164743317087755,0.23829039247740003,0.14109642742293493,0.5911927603451606,0.682161416431218,0.38275407133607386,0.7837659175850691,0.21623408241493092,0.44321431928596483,0.17183212639165404,0.16871947190745018,0.7837659175850691,0,414.6334654426804,0.0,103.17683187517137,40.00117695661804,39.27657530358573,50.3376055244562,0,0.7837659175850691,0.5654932287073567,0.21923908980515674,0.21526768148748643,0.48483892262828987,0.23829039247740003,0.14109642742293493,0.6142238804439777,0.6709685163995344,0.38275407133607386,0.7845961896988091,0.21540381030119093,0.4465279431542045,0.17914645554702938,0.15892179099757514,0.784596189698809,0,414.6334654426804,0.0,103.94821763116796,41.7038956565906,36.99575171098759,50.14432466108517,0,0.784596189698809,0.569118164243976,0.22832949981034215,0.20255233594568192,Fossil
2,Primary Energy Fossil,2040,546.316319529791,562.165015625,169.68854080608224,744.1638049517228,646.0352009999999,376.6277787237088,0.6807495802635628,0.2330889292860593,0.07998651758884134,0.7890647686455813,0.808921805679426,0.3132108271953641,0.9048006751854355,0.0951993248145645,0.6382649973262291,0.16657918259544646,0.09995649526375985,0.9048006751854354,0,376.6277787237088,0.0,216.6125120877716,56.533156846582486,33.92294365079496,32.30846902701541,0,0.9048006751854354,0.7054205581747816,0.18410594417528114,0.11047349764993727,0.6349939042242818,0.2330889292860593,0.07998651758884134,0.7803093048852493,0.748453160949232,0.3132108271953641,0.8760028711357761,0.12399712886422387,0.6018764858814947,0.1833028315354495,0.09082355371883188,0.876002871135776,0,376.6277787237088,0.0,204.26308526944678,62.20878001774708,30.823432602742812,42.08178372222778,0,0.876002871135776,0.6870713621076784,0.2092491218639379,0.10367951602838377,Fossil
3,Primary Energy Fossil,2050,552.3409886075598,552.8426,214.51395120305526,788.8886442000002,686.8895435,337.8270374045045,0.731212831902279,0.2514060031439864,0.05593448263019729,0.8472371491467654,0.8250219786165021,0.30954209063878313,0.9307424916822602,0.0692575083177398,0.6782908513134327,0.18064749294542687,0.07180414742340065,0.9307424916822603,0,337.8270374045045,0.0,291.00570116025705,77.50281497329914,30.805982753120706,29.71340351943366,0,0.9307424916822603,0.7287631728164289,0.19408965912678763,0.07714716805678339,0.6429418092311212,0.2514060031439864,0.05593448263019729,0.8157698252797967,0.7256376510257729,0.30954209063878313,0.8839640414425107,0.11603595855748927,0.6114657517668473,0.20765006852978496,0.06484822114587852,0.8839640414425107,0,337.8270374045045,0.0,262.3358688737059,89.08767333581874,27.82169629298384,49.78266390360199,0,0.8839640414425107,0.691731476734073,0.2349078229369239,0.0733607003290031,Fossil
4,Primary Energy Fossil,2060,544.5611141964185,533.9839999999999,255.44686056075125,835.5941516000001,695.5743074505406,289.1142536356673,0.7746344619727012,0.24949193640164424,0.03865756185482805,0.880264578347959,0.8394512815227329,0.29411679797330903,0.9391871762350364,0.06081282376496355,0.7118293403471795,0.17659083578693907,0.05076700010091789,0.9391871762350366,0,289.1142536356673,0.0,363.669140493435,90.21914921114549,25.936541591733633,31.068889825188368,0,0.9391871762350366,0.7579206343092577,0.18802517778708072,0.054054187903661476,0.6508959299158597,0.24949193640164424,0.03865756185482805,0.8266189709546254,0.7066236756943001,0.29411679797330903,0.8745027672103621,0.12549723278963787,0.6179428244497132,0.2109873888321099,0.045572553928539115,0.8745027672103621,0,289.1142536356673,0.0,315.70310902344534,107.79213219014596,23.282731657561694,64.11574825034953,0,0.8745027672103621,0.706621920043698,0.24126554739804132,0.052112532558260746,Fossil
5,Primary Energy Fossil,2070,526.5823693337408,491.9,286.61168659422617,858.6735294,703.6602574235235,239.9706827395146,0.8167030852555235,0.2550672057773856,0.024930538941486113,0.9127732676704942,0.8577710883935992,0.28988805980054544,0.9525259438836622,0.047474056116337815,0.7415380916704171,0.17677863763482118,0.03420921457842396,0.9525259438836622,0,239.9706827395146,0.0,425.0669662550443,101.33364697269128,19.609521374771763,27.21323858594504,0,0.9525259438836622,0.7784964771111638,0.18558931519917976,0.03591420768965653,0.6564703901677007,0.2550672057773856,0.024930538941486113,0.8364824716930608,0.6889992338419096,0.28988805980054544,0.8684110932884607,0.13158890671153933,0.6192451346878884,0.21898795547204877,0.03017800312852346,0.8684110932884607,0,239.9706827395146,0.0,354.96578493632893,125.5290145233304,17.298736749423885,75.42983697936916,0,0.8684110932884607,0.7130783329159908,0.2521708407049418,0.03475082637906747,Fossil
6,Primary Energy Fossil,2080,496.7123205995139,450.5844,309.7683123714519,891.2736,655.1600500000002,186.944008228062,0.8545278058095327,0.2542787942243665,0.013829703516330394,0.9335076076619333,0.8784618987496423,0.2801835709131013,0.9597603926754917,0.040239607324508264,0.7686783773024541,0.16941470759160054,0.021667307781437016,0.9597603926754917,0,186.944008228062,0.0,476.22440738681473,104.9586161231062,13.423690730177144,24.92991050280568,0,0.9597603926754917,0.8009065420585187,0.1765177109667225,0.022575746974758764,0.6613583592503642,0.2542787942243665,0.013829703516330394,0.8355604213688756,0.6783255708731513,0.2801835709131013,0.8573237250516629,0.14267627494833712,0.620462420213197,0.2178516377201731,0.019009667118292845,0.857323725051663,0,186.944008228062,0.0,384.3991935986973,134.9670683278699,11.777185003953312,88.3931778123833,0,0.857323725051663,0.7237201095488258,0.2541066243174889,0.022173266133685157,Fossil
7,Primary Energy Fossil,2090,463.3552125044694,394.9441,328.96715841504005,915.7637692000001,625.35995,134.38805408942937,0.8732431735316422,0.2496991247482454,0.014644004166438518,0.9367939719781039,0.8935115791588408,0.2770509726202116,0.9620487009787094,0.037951299021290574,0.7804073710004235,0.16040504333941044,0.0212362866388755,0.9620487009787093,0,134.38805408942937,0.0,513.4567904883224,105.5359826056144,13.97208174175631,24.9694619943869,0,0.9620487009787093,0.8111932069618732,0.16673276849314128,0.022074024544985558,0.6653029761999332,0.2496991247482454,0.014644004166438518,0.8289825320111238,0.6782506664281756,0.2770509726202116,0.8509839441458513,0.14901605585414868,0.6202269941626269,0.21182522153280103,0.01893172845042344,0.8509839441458514,0,134.38805408942937,0.0,408.068623683962,139.36708241656382,12.455833824441937,98.04277690511236,0,0.8509839441458514,0.7288351307087944,0.24891800014560084,0.022246869145604822,Fossil
8,Primary Energy Fossil,2100,431.0788645013767,356.829,342.7412949221759,907.45491875,604.2905388775705,88.33756957920082,0.8705856933824794,0.24600195690536975,0.022527052838122508,0.9236630427463093,0.8976478763850189,0.2762221438646718,0.953517715193842,0.046482284806158014,0.7747574064685225,0.15175267196979417,0.02700763675552533,0.953517715193842,0,88.33756957920082,0.0,531.082713487136,104.02381459765488,18.51326478875301,31.862796970807956,0,0.953517715193842,0.8125254456452558,0.1591503435664477,0.028324210788296587,0.6541538936066321,0.24600195690536975,0.022527052838122508,0.8105161359653537,0.6758415967658451,0.2762221438646718,0.8379949908064802,0.1620050091935198,0.6082803673474312,0.20439467254621344,0.02531995091283553,0.8379949908064802,0,88.33756957920082,0.0,416.9656015607908,140.1089894873666,17.356385526462358,111.05161326973196,0,0.8379949908064802,0.7258758990456812,0.24390918178342033,0.03021491917089838,Fossil
0,Primary Energy Fossil w CCS,2020,0.6133633545799809,0.0078,1.089409540954582,2.5468177487815,0.612,-0.47604618637460117,0.11566783235070921,0.03970589141934755,0.3820385497976567,0.1781517902283254,0.5006626498930876,0.4048305705405999,0.5596446602097591,0.4403553397902409,0.13300564049069094,0.04710863034876624,0.3795303893703019,0.5596446602097591,0,0.0,-0.47604618637460117,0.28979522750266756,0.10264118272649704,0.8269280545244289,0.9594546171555707,0,0.5596446602097591,0.23766087652983128,0.08417596681992742,0.6781631566502413,0.106042945951898,0.03970589141934755,0.3820385497976567,0.1503967944432465,0.5287188077736202,0.4048305705405999,0.5638176608205371,0.4361823391794629,0.13123853891058881,0.03612589302780341,0.39645322888214485,0.5638176608205371,0,0.0,-0.47604618637460117,0.28594503286026923,0.0787117850799873,0.8637998601729185,0.950362403795989,0,0.5638176608205371,0.2327676978397489,0.06407371662538656,0.7031585855348645,Fossil
1,Primary Energy Fossil w CCS,2030,7.614056042337307,1.389,12.901607992128906,23.4801,11.20834573364258,-5.287551949791599,0.2964212509383948,0.0365047038147166,0.1281041323328005,0.3658622040475241,0.43481119871154883,0.1580861108166891,0.5041090589623329,0.49589094103766707,0.3201588274632722,0.05183800995400323,0.13211222154505753,0.5041090589623329,0,0.0,-5.287551949791599,8.261127374301543,1.3375873670372516,3.4089201866872374,12.795581056231779,0,0.5041090589623329,0.6350983418593842,0.10283094309137691,0.2620707150492389,0.24279160068172845,0.0365047038147166,0.1281041323328005,0.31390751094295255,0.40234022610795905,0.1580861108166891,0.46935138902833273,0.5306486109716673,0.27662544311502313,0.05135493703588222,0.1413710088774274,0.46935138902833273,0,0.0,-5.287551949791599,7.137826055437965,1.3251225321948294,3.6478266759766877,13.69244072064833,0,0.46935138902833273,0.5893781281604441,0.10941682124814621,0.30120505059140973,Fossil
