,Variable,Year,Average,Median,StDev,percentile_90,percentile_75,Avg-SD,R2_Amb,R2_Scen,R2_Mod,R2_Amb_Scen,R2_Amb_Mod,R2_Scen_Mod,R2_Amb_Scen_Mod,R2_Residual,R2_Amb_Shapley,R2_Scen_Shapley,R2_Mod_Shapley,R2_Amb_Scen_Mod_Shapley,Test_R2_Shapley_vs_R2,Plot_Avg_SD,Plot_Avg_SD_Surrogate,Plot_Amb,Plot_Scen,Plot_Mod,Plot_Resid,Avg_vs_Mid_point,R2_Amb_Scen_Mod_Shapleys_sum,R2_Amb_Shapley_norm,R2_Scen_Shapley_norm,R2_Mod_Shapley_norm,R2_Amb_rcp,R2_Scen_rcp,R2_Mod_rcp,R2_Amb_rcp_Scen,R2_Amb_rcp_Mod,R2_Scen_rcp_Mod,R2_Amb_rcp_Scen_Mod,R2_Residual_rcp,R2_Amb_Shapley_rcp,R2_Scen_Shapley_rcp,R2_Mod_Shapley_rcp,R2_Amb_rcp_Scen_Mod_Shapley,Test_R2_Shapley_vs_R2_rcp,Plot_Avg_SD_rcp,Plot_Avg_SD_Surrogate_rcp,Plot_Amb_rcp,Plot_Scen_rcp,Plot_Mod_rcp,Plot_Resid_rcp,Avg_vs_Mid_point_rcp,R2_Amb_rcp_Scen_Mod_Shapleys_sum,R2_Amb_Shapley_rcp_norm,R2_Scen_Shapley_rcp_norm,R2_Mod_Shapley_rcp_norm,Type
2,Primary Energy Gas w CCS,2040,12.058451596664838,3.71830707877867,17.220333641958653,36.0986388358,17.836270719902824,-5.161882045293815,0.37067106718342746,0.07285959040127754,0.028400150544176106,0.504150597496129,0.40792988575393974,0.11741626644390102,0.571919682868906,0.42808031713109396,0.4101949515869133,0.11603240354081903,0.04569232774117367,0.571919682868906,0,0.0,-5.161882045293815,14.12738784914745,3.996233404502577,1.5736742571614672,14.743371773105814,0,0.571919682868906,0.7172247500370382,0.2028823399795731,0.0798929099833886,0.33877736912448553,0.07285959040127754,0.028400150544176106,0.4699297506033986,0.3827940786327838,0.11741626644390102,0.5389040006278325,0.4610959993721675,0.37866571581792713,0.11301792036188174,0.04722036444802363,0.5389040006278325,0,0.0,-5.161882045293815,13.04149993031161,3.892412592303832,1.6263008609796994,15.880453900322165,0,0.5389040006278325,0.7026589436648736,0.20971809493010612,0.08762296140502035,Fossil
3,Primary Energy Gas w CCS,2050,22.74515077240657,9.82118266139646,29.748658092007837,65.66303669275644,35.7558418797093,-7.003507319601265,0.3029210270675351,0.15300824452986395,0.04476798289624462,0.5471103287823629,0.32573828369432445,0.20936524026596803,0.5935984709928619,0.4064015290071381,0.34156348343990606,0.20842057045689233,0.043614417096063444,0.5935984709928618,0,0.0,-7.003507319601265,20.32211057113789,12.40046457972664,2.5949407641460254,24.179800269005113,0,0.5935984709928618,0.5754116631543909,0.3511137252565441,0.0734746115890651,0.29337986453472875,0.15300824452986395,0.04476798289624462,0.5099347744265029,0.3166164534874809,0.20936524026596803,0.5516947986923135,0.4483052013076865,0.3166989744016706,0.19288755778848177,0.04210826650216111,0.5516947986923135,0,0.0,-7.003507319601265,18.84273901512968,11.476292013703894,2.505328846039875,26.67295630914222,0,0.5516947986923135,0.5740474174350468,0.34962729075148913,0.07632529181346401,Fossil
4,Primary Energy Gas w CCS,2060,30.211916023230696,16.9947,37.45307196377561,95.08221997062658,45.0049876334202,-7.2411559405449175,0.23889705733753386,0.21377213460237143,0.05730099891802343,0.5591933285345974,0.2683275401534134,0.28036627836589556,0.6085542363045251,0.3914457636954749,0.28176962761999047,0.2752265353586503,0.05155807332588434,0.6085542363045252,0,0.0,-7.2411559405449175,21.10627628091552,20.616158470256327,3.8620164611759322,29.32169271520345,0,0.6085542363045252,0.4630148157887291,0.45226295199254,0.08472223221873076,0.2564797278642268,0.21377213460237143,0.05730099891802343,0.5232021603833874,0.28655334615755423,0.28036627836589556,0.5679952559793402,0.4320047440206598,0.2711499639959816,0.2467026334692246,0.050142658514134006,0.5679952559793402,0,0.0,-7.2411559405449175,20.31079822903333,18.479542969951655,3.755993195569774,32.35980953299647,0,0.5679952559793402,0.4773806843306526,0.4343392499711265,0.088280065698221,Fossil
5,Primary Energy Gas w CCS,2070,33.65441379914161,18.187150390625,39.88215285603565,94.55018,51.556855833,-6.227739056894045,0.20416574655431974,0.23489787580720056,0.061655235384556084,0.5502431272606023,0.23882133007811035,0.3055178112573903,0.6017370439103082,0.39826295608969176,0.24888021742690522,0.29759452264298564,0.0552623038404174,0.6017370439103082,0,0.0,-6.227739056894045,19.851757748526445,23.737420482333032,4.407959297880426,31.767168183331403,0,0.6017370439103082,0.41360295156434146,0.4945590863230011,0.09183796211265749,0.2455744707158508,0.23489787580720056,0.061655235384556084,0.5197409098797467,0.281111134997572,0.3055178112573903,0.5685466884204866,0.4314533115795134,0.2535842715739094,0.2604493122494934,0.054513104597083806,0.5685466884204866,0,0.0,-6.227739056894045,20.226973361594222,20.77455856476731,4.348199940395912,34.41457384531386,0,0.5685466884204866,0.4460218953669521,0.4580966129150504,0.09588149171799752,Fossil
6,Primary Energy Gas w CCS,2080,33.899520268511544,19.1519370984006,39.1096466493455,97.2778,49.149770326919224,-5.210126380833955,0.14774936931542504,0.2371406235785446,0.09236444663279719,0.503462107542459,0.21147312249157113,0.3399223747729959,0.5766589969366414,0.42334100306335865,0.1924003571301382,0.30132061040241037,0.08293802940409276,0.5766589969366414,0,0.0,-5.210126380833955,15.049419965135174,23.56908520200674,6.48735404757419,33.113434083974894,0,0.5766589969366414,0.3336466753353674,0.522528239398157,0.14382508526647564,0.2266308253974596,0.2371406235785446,0.09236444663279719,0.48602078962217965,0.2866593225777391,0.3399223747729959,0.5580760242178726,0.4419239757821274,0.22212399861220827,0.2540104238003792,0.08194160180528517,0.5580760242178726,0,0.0,-5.210126380833955,17.37438219612635,19.868515840166662,6.409414184972149,34.566981077425844,0,0.5580760242178726,0.3980174545636656,0.4551538012341015,0.14682874420223294,Fossil
7,Primary Energy Gas w CCS,2090,31.820948040366137,18.665,36.45275025527397,86.46528296875,50.64097945214897,-4.631802214907832,0.10783317476292786,0.21957796043686895,0.14175363667838414,0.44617422866576806,0.2176747498622229,0.3759050584552973,0.5590439143381793,0.44095608566182065,0.14741024045072626,0.282397787584234,0.12923588630321906,0.5590439143381793,0,0.0,-4.631802214907832,10.747017360440418,20.58835204689998,9.422006974860452,32.148124128347085,0,0.5590439143381793,0.26368275670299884,0.5051441941167517,0.2311730491802494,0.21670874100622106,0.21957796043686895,0.14175363667838414,0.4404823175062853,0.31281004412090696,0.3759050584552973,0.5513225265426083,0.44867747345739173,0.19603553044983388,0.229017647332353,0.1262693487604214,0.5513225265426083,0,0.0,-4.631802214907832,14.2920684652959,16.69664620451335,9.205730070519458,32.71105577021923,0,0.5513225265426083,0.3555732280325816,0.41539686173997403,0.22902991022744437,Fossil
8,Primary Energy Gas w CCS,2100,28.31236326079499,16.41417142699175,33.83765820181527,76.89594000000002,48.20609234215735,-5.5252949410202845,0.09481707126128158,0.2039662032304631,0.2223136905423544,0.411492702432276,0.28023290300679593,0.4329718293906246,0.5824296587180064,0.41757034128199355,0.12566591880726355,0.2566099479837686,0.20015379192697427,0.5824296587180064,0,0.0,-5.5252949410202845,8.504480816434507,17.366159422120717,13.545471198044417,28.259204967030904,0,0.5824296587180064,0.21576153776898732,0.44058530355167036,0.3436531586793423,0.216016375772085,0.2039662032304631,0.2223136905423544,0.4132508086507297,0.37955233872198046,0.4329718293906246,0.5837291270636593,0.4162708729363407,0.18334510008168867,0.20402975914519983,0.19635426783677082,0.5837291270636593,0,0.0,-5.5252949410202845,12.40793765908359,13.807778505907931,13.288337203056681,28.171263035582342,0,0.5837291270636593,0.31409277279681425,0.3495281453086529,0.3363790818945328,Fossil
0,Primary Energy Unabated Gas,2020,138.4524316606426,135.908959228789,15.100538561761464,156.38456250000002,150.497796875,123.35189309888112,0.07692737909587777,0.3037091424055376,0.5223212151875545,0.31672123744726033,0.597513291462173,0.8016700500883832,0.814193027364809,0.18580697263519097,0.04451748067682475,0.25998674164475977,0.5096888050432246,0.814193027364809,0,123.35189309888112,0.0,1.344475867265726,7.85187963550682,15.393150910106668,5.611570710643717,0,0.814193027364809,0.05467681395026017,0.3193183101631618,0.626004875886578,0.055224536615214204,0.3037091424055376,0.5223212151875545,0.32147163527828315,0.5699074035536296,0.8016700500883832,0.8138536708719345,0.1861463291280655,0.03336083267272527,0.2734844588352638,0.5070083793639455,0.8138536708719346,0,123.35189309888112,0.0,1.0075330804539195,8.259525233368734,15.31219916744289,5.621819642257389,0,0.8138536708719346,0.040991192725079964,0.3360364014114012,0.6229724058635188,Fossil
1,Primary Energy Unabated Gas,2030,159.84842318596552,159.9289,46.420410274016085,216.28,191.632277542216,113.42801291194942,0.24676477198901048,0.17020000340352637,0.36758974892788976,0.36567883373746213,0.6518645804905912,0.5242735898806854,0.7489443551927897,0.2510556448072103,0.23710412274981113,0.13502624315211617,0.3768139892908624,0.7489443551927897,0,113.42801291194942,0.0,22.012941311413808,12.535947209760575,34.98371995974107,23.308212067116717,0,0.7489443551927897,0.316584431280982,0.180288752049354,0.503126816669664,0.2581468018462254,0.17020000340352637,0.36758974892788976,0.38266801323829425,0.6505812238975429,0.5242735898806854,0.746310469965586,0.25368953003441397,0.24263780811111219,0.1355105918813339,0.36816206997313994,0.746310469965586,0,113.42801291194942,0.0,22.526693201011632,12.580914543212547,34.180468670968345,23.552744132839646,0,0.746310469965586,0.3251164466743991,0.18157401957335878,0.4933095337522421,Fossil
2,Primary Energy Unabated Gas,2040,173.13988316839513,179.429641993488,69.06373453817844,247.518159375,216.7837585831905,104.0761486302167,0.4215953777913082,0.1346995728045316,0.29995011263523497,0.5165650361035434,0.7612903674028028,0.4329159845184982,0.8436701953975596,0.1563298046024404,0.4179841492345532,0.11034905529901257,0.3153369908639939,0.8436701953975597,0,104.0761486302167,0.0,57.73509264780308,15.242235723419553,43.55670045419775,21.5934402509365,0,0.8436701953975597,0.4954354812043443,0.13079643668935487,0.37376808210630075,0.4182650744905483,0.1346995728045316,0.29995011263523497,0.525664027948159,0.7462204091184892,0.4329159845184982,0.8338882340096295,0.16611176599037047,0.41261823326504016,0.1141832701220363,0.30708673062255304,0.8338882340096294,0,104.0761486302167,0.0,56.99391225565784,15.771846112818872,42.41711288782623,22.94459782005393,0,0.8338882340096294,0.49481239383967063,0.13692874592198379,0.3682588602383457,Fossil
3,Primary Energy Unabated Gas,2050,173.7253632877016,180.354890265731,85.75166752944546,261.79418580000004,235.6500416394945,87.97369575825616,0.5285504883351582,0.09354038124933461,0.25393659262417334,0.5964640273354517,0.8219081097699359,0.3487461719281969,0.8783407570666839,0.12165924293331609,0.5311975516965283,0.07711152923274706,0.2700316761374085,0.8783407570666838,0,87.97369575825616,0.0,91.10215169107221,13.22488443490728,46.31133302910789,20.864965903803515,0,0.8783407570666838,0.6047738846487339,0.0877922703829315,0.30743384496833465,0.4989383127767748,0.09354038124933461,0.25393659262417334,0.5848874683503016,0.783847645482727,0.3487461719281969,0.8520988058409196,0.14790119415908043,0.5043066722230859,0.08405696968210077,0.2637351639357329,0.8520988058409196,0,87.97369575825616,0.0,86.49027617871018,14.416050635424364,45.23146018728152,25.36554805747485,0,0.8520988058409196,0.5918406043597204,0.09864697509949753,0.30951242054078204,Fossil
4,Primary Energy Unabated Gas,2060,167.5448688934242,163.680936664,95.87103501737515,276.6943875,242.71324956249998,71.67383387604904,0.6089495372826741,0.0666334748874916,0.2060143361978649,0.6613044279692173,0.8469353879273664,0.2749831897315259,0.8885878226743044,0.11141217732569564,0.6134500575436888,0.0563159272481772,0.21882183788243842,0.8885878226743045,0,71.67383387604904,0.0,117.62418389636358,10.798132466491897,41.95735216438728,21.362401507507553,0,0.8885878226743045,0.6903651410588119,0.06337688387253397,0.24625797506865402,0.5589028780991936,0.0666334748874916,0.2060143361978649,0.6284542104326962,0.7924761053109167,0.2749831897315259,0.8473733392103889,0.15262666078961107,0.568478093302395,0.06359693390684855,0.21529831200114546,0.8473733392103889,0,71.67383387604904,0.0,109.00116637920912,12.19420775516234,41.28174401808715,29.264951882291683,0,0.8473733392103889,0.67087087473406,0.07505184664661543,0.2540772786193246,Fossil
5,Primary Energy Unabated Gas,2070,157.8746890118047,155.178311755782,100.20885800026285,283.2460875,226.0867374139895,57.66583101154184,0.687223541430172,0.06490864152274067,0.15535741627356192,0.7267076003698445,0.8670024720504634,0.22385687463296422,0.8977016992727251,0.10229830072727486,0.6825967911273119,0.049866542464846605,0.16523836568056668,0.8977016992727251,0,57.66583101154184,0.0,136.80448982702376,9.994138545647782,33.11669584535883,20.502391782495344,0,0.8977016992727251,0.7603826434553026,0.05554912339504992,0.18406823314964746,0.6229795010874548,0.06490864152274067,0.15535741627356192,0.6803378908491644,0.8062986083323086,0.22385687463296422,0.8521933224289535,0.14780667757104649,0.6281670565253431,0.057910759893313846,0.16611550601029657,0.8521933224289535,0,57.66583101154184,0.0,125.89580673558238,11.606342229672808,33.292490306855235,29.623076728415267,0,0.8521933224289535,0.7371180223929914,0.06795495619263293,0.19492702141437565,Fossil
6,Primary Energy Unabated Gas,2080,144.50946018409027,134.18354119993,100.25465668260506,289.56924000000004,210.123453125,44.25480350148521,0.7336700234531897,0.06812316496094117,0.12596232784896266,0.7632158342119513,0.8790815727908149,0.19688823336356354,0.9000994175220599,0.09990058247794009,0.7203290549027058,0.04645895594295581,0.13331140667639838,0.90009941752206,0,44.25480350148521,0.0,144.4326841955523,9.315453355786618,26.730178616434927,20.03099719743631,0,0.90009941752206,0.8002772148056098,0.051615360524124736,0.14810742467026553,0.659698668240371,0.06812316496094117,0.12596232784896266,0.7089962260628433,0.8138772334114618,0.19688823336356354,0.8528731599560492,0.14712684004395082,0.6600258593883525,0.05574360772468837,0.13710369284300838,0.8528731599560492,0,44.25480350148521,0.0,132.3413318692413,11.177112509376888,27.490567311786283,29.50030167480568,0,0.8528731599560492,0.7738851336608662,0.06535978659190188,0.16075507974723194,Fossil
7,Primary Energy Unabated Gas,2090,130.7741360629676,108.377,97.79517704484016,252.169,193.934368399013,32.978959018127455,0.7409766286947548,0.08073828507780234,0.09801073930513915,0.7674074574168053,0.8565500860845439,0.1835743558439238,0.877624009661567,0.12237599033843305,0.7192101806905339,0.05260314376174766,0.10581068520928535,0.877624009661567,0,32.978959018127455,0.0,140.6705739061645,10.288667514590584,20.69554938655582,23.93556328236942,0,0.877624009661567,0.8194969289501078,0.05993813202766947,0.12056493902222264,0.6773937283668192,0.08073828507780234,0.09801073930513915,0.7291284791282967,0.7989311975794814,0.1835743558439238,0.8444439090681016,0.15555609093189837,0.6709728692511385,0.0649667267388512,0.10850431307811195,0.8444439090681016,0,32.978959018127455,0.0,131.23582108139897,12.706865086899409,21.22239701520545,30.42527090617651,0,0.8444439090681016,0.7945736383978427,0.07693433044066382,0.12849203116149358,Fossil
8,Primary Energy Unabated Gas,2100,119.87430743727455,99.918745797,96.13642370341995,242.3352143189414,181.3868787332835,23.737883733854602,0.7070333728762546,0.08910296488316105,0.07593458621681393,0.7357329100344059,0.8017347988630635,0.1679114438682594,0.824237235342872,0.17576276465712803,0.6831914144165381,0.05731453292258929,0.08373128800374456,0.8242372353428719,0,23.737883733854602,0.0,131.35915857377415,11.020028442819312,16.099253161522142,33.79440722872429,0,0.8242372353428719,0.8288771546851307,0.06953645196427846,0.10158639335059091,0.6626227380212362,0.08910296488316105,0.07593458621681393,0.7187509601538651,0.7612865465080618,0.1679114438682594,0.810074735174352,0.18992526482564798,0.6540953357027682,0.07064789781382949,0.0853315016577543,0.810074735174352,0,23.737883733854602,0.0,125.76477267110407,13.583672475972456,16.406930797237898,36.51747146252547,0,0.810074735174352,0.807450605853036,0.08721158029774126,0.10533781384922274,Fossil
0,Final Energy,2020,431.58131385569146,431.611464679736,31.060242570186116,475.2731430728,449.488,400.52107128550534,0.07830827736600054,0.3520978071464378,0.480559627747415,0.3649846109839525,0.5702677444847946,0.883982601554526,0.8970817356576418,0.10291826434235818,0.04756829058552116,0.3413204840106055,0.5081929610615151,0.8970817356576417,0,400.52107128550534,0.0,2.9549652884707753,21.202994055085476,31.569193286063616,6.393332510752362,0,0.8970817356576417,0.05302559253494256,0.3804786904510845,0.5664957170139729,0.04860582930476487,0.3520978071464378,0.480559627747415,0.3601627634660588,0.5542617822947349,0.883982601554526,0.8962877747201307,0.10371222527986934,0.03393151930127998,0.35053791785201205,0.5118183375668386,0.8962877747201305,0,400.52107128550534,0.0,2.107842440545417,21.775585517062936,31.794403433390816,6.4426537493730605,0,0.8962877747201305,0.0378578401472398,0.3910997424476407,0.5710424174051196,Final Energy
1,Final Energy,2030,482.0480313566663,486.590087335953,72.71469249043875,561.2707247046,524.65375,409.33333886622756,0.3137395324001332,0.277646807952162,0.2697219142809333,0.46409586423208027,0.6435533002813092,0.5787162055426648,0.8139495280002504,0.18605047199974956,0.276371025332622,0.2259061157393142,0.3116723869283143,0.8139495280002504,0,409.33333886622756,0.0,40.19246824065773,32.85338747538739,45.32632354650683,27.057205718325548,0,0.8139495280002504,0.3395431974899271,0.2775431497507358,0.38291365275933714,0.32289094106260685,0.277646807952162,0.2697219142809333,0.48441412344387325,0.6538942839433266,0.5787162055426648,0.8219461073483822,0.17805389265161775,0.28719689514845886,0.22698578939290556,0.30776342280701785,0.8219461073483822,0,409.33333886622756,0.0,41.76686782985794,33.010403750809246,44.757845298434376,25.894268101775953,0,0.8219461073483822,0.3494108586692659,0.2761565355241685,0.37443260580656557,Final Energy
2,Final Energy,2040,532.2954927218497,538.190625,95.13724231928083,648.0658050968,589.7392150378234,437.1582504025688,0.4665929176603667,0.30044438892938274,0.1892549568124121,0.6291652030976983,0.7050471337473914,0.505043056293024,0.8707866110785247,0.12921338892147527,0.41819765599917164,0.23512135290649597,0.21746760217285718,0.8707866110785248,0,437.1582504025688,0.0,79.57234347229688,44.7375942518049,41.37853592902415,24.58601098543574,0,0.8707866110785248,0.4802527400842867,0.2700102986370945,0.24973696127861872,0.4294497609200991,0.30044438892938274,0.1892549568124121,0.6297803527588229,0.665349765810151,0.505043056293024,0.8582183909889214,0.1417816090110786,0.395113494009862,0.2504574532559403,0.21264744372311906,0.8582183909889214,0,437.1582504025688,0.0,75.18001644646792,47.655662842160694,40.461382764124025,26.977422585809034,0,0.8582183909889214,0.46038805292272333,0.2918341716813354,0.24777777539594126,Final Energy
3,Final Energy,2050,574.3979269501189,576.379113180607,115.43289302461866,714.9895943915601,634.0217175180001,458.96503392550017,0.48815192215757797,0.36710400698799284,0.16381668968063123,0.7048205847292821,0.6908663936650307,0.5381635805471509,0.9022091537976593,0.09779084620234069,0.4281935454236436,0.2913181812799111,0.18269742709410458,0.9022091537976593,0,458.96503392550017,0.0,98.85523944543928,67.2554009116209,42.17858511525368,22.57656057692346,0,0.9022091537976593,0.4746056317664846,0.3228942868221505,0.20250008141136483,0.4081131129791282,0.36710400698799284,0.16381668968063123,0.6903044793824258,0.6125205760516866,0.5381635805471509,0.8784690624398629,0.12153093756013711,0.37812359141819485,0.3204405406703592,0.17990493035130883,0.8784690624398629,0,458.96503392550017,0.0,87.2958001565222,73.97875730390508,41.533893159688205,28.057335429121835,0,0.8784690624398629,0.43043472739722116,0.36477157178463016,0.20479370081814866,Final Energy
4,Final Energy,2060,603.3938516181505,596.541022887798,134.32335966501572,778.6927980283,669.656045659952,469.0704919531348,0.5010485213941926,0.4103681968029492,0.14900164190874476,0.7450773718091808,0.6770506917904746,0.5693105266851359,0.9187807357259098,0.08121926427409021,0.42729928095964903,0.32808903611135803,0.16339241865490273,0.9187807357259098,0,469.0704919531348,0.0,114.79255000189107,88.14004319946855,43.89483723503864,21.81928889363316,0,0.9187807357259098,0.46507209429249585,0.35709176667939346,0.17783613902811068,0.383145232595682,0.4103681968029492,0.14900164190874476,0.7163924698028699,0.5625787975625476,0.5693105266851359,0.8844303425304353,0.11556965746956471,0.35268858758928107,0.3696659342542088,0.16207582068694545,0.8844303425304354,0,469.0704919531348,0.0,94.7486320010028,99.30954048546428,43.54113751027034,31.047409333294024,0,0.8844303425304354,0.3987748617717106,0.41797066029706875,0.1832544779312205,Final Energy
5,Final Energy,2070,627.3334686661404,616.069363527169,151.11379842603046,818.8442637438782,717.4,476.21967024010996,0.5014007998664076,0.4659390215593605,0.13469165049831489,0.7790291840306781,0.6533052288518924,0.6158871160285909,0.9346111514646616,0.06538884853533844,0.4119922352383086,0.3755522896731343,0.14706662655321862,0.9346111514646616,0,476.21967024010996,0.0,124.51542317778296,113.50226600020044,44.44759312031875,19.76231455375874,0,0.9346111514646616,0.4408167338819586,0.40182731511879916,0.1573559509992422,0.3510338719873284,0.4659390215593605,0.13469165049831489,0.7405871326609877,0.5090776880434454,0.6158871160285909,0.8945266115463808,0.1054733884536192,0.31806348060949907,0.4289207693880878,0.14754236154879388,0.8945266115463808,0,476.21967024010996,0.0,96.12756139101099,129.6316933720988,44.59137336476989,31.87696872418124,0,0.8945266115463808,0.35556625873841613,0.479494700159458,0.16493904110212587,Final Energy
6,Final Energy,2080,645.7558358939087,626.058908991599,166.63335343896583,859.3584136373144,746.7145911649516,479.1224824549429,0.49494739507750907,0.5149106395874096,0.12781641253892684,0.7998580341525076,0.6334589600275919,0.6596037125517265,0.9449598969094066,0.05504010309059337,0.3918661834873569,0.4149201820043744,0.13817353141767527,0.9449598969094066,0,479.1224824549429,0.0,130.59595250765474,138.2790826737899,46.04863779326306,18.343033903223922,0,0.9449598969094066,0.4146908083284778,0.439087609285236,0.14622158238628616,0.31737368201959937,0.5149106395874096,0.12781641253892684,0.7538988182617125,0.468052888988543,0.6596037125517265,0.9025814026976993,0.09741859730230074,0.2833212332425106,0.4778651238080074,0.1413950456471813,0.9025814026976993,0,479.1224824549429,0.0,94.42153439132588,159.25653614330972,47.122261231690935,32.466375111605124,0,0.9025814026976993,0.3139010314146735,0.5294426878060309,0.15665628077929566,Final Energy
7,Final Energy,2090,659.6628586715344,646.405931798854,181.06970042429143,898.6049564664702,779.5026169084565,478.59315824724297,0.47563514632521764,0.5482650390547124,0.12751003692952823,0.8002494579299287,0.608670694043395,0.6962705065354575,0.9447760745348301,0.055223925465169854,0.3635710841063773,0.4436859367171559,0.13751905371129697,0.9447760745348301,0,478.59315824724297,0.0,131.6634145641532,160.67615928769308,49.80106771627317,19.998759280463407,0,0.9447760745348301,0.38482249276410296,0.46962020808540167,0.14555729915049537,0.2864424444489764,0.5482650390547124,0.12751003692952823,0.7529990391358242,0.4358870408238261,0.6962705065354575,0.9050957708624023,0.09490422913759766,0.2506077369212087,0.5117107670798924,0.14277726686130127,0.9050957708624023,0,478.59315824724297,0.0,90.7549356966658,185.31063059808096,51.705273875949864,34.36856067788624,0,0.9050957708624023,0.2768853252760447,0.565366432540414,0.15774824218354133,Final Energy
8,Final Energy,2100,671.4594397336954,651.733528406773,194.80566265595175,937.0599584040228,805.268935768,476.6537770777436,0.45030580957489974,0.5724005451851067,0.1279479416685595,0.7943210197015115,0.5805654697722682,0.7202156584320936,0.9367575639894454,0.06324243601055457,0.33470557214743607,0.46557803428245226,0.13647395755955705,0.9367575639894454,0,476.6537770777436,0.0,130.4050815536415,181.39447497289706,53.17179947533949,24.639969310025418,0,0.9367575639894454,0.3573022359403198,0.4970101680307307,0.1456875960289494,0.2586297972036481,0.5724005451851067,0.1279479416685595,0.7469435255070056,0.40975263294973596,0.7202156584320936,0.9003416029985963,0.09965839700140366,0.22230985919056284,0.534426745922471,0.14360499788556252,0.9003416029985962,0,476.6537770777436,0.0,86.61443886913784,208.21871276098184,55.950133547607116,38.82804013417671,0,0.9003416029985962,0.2469172350251924,0.5935821960715328,0.15950056890327485,Final Energy
0,Final Energy Electricity,2020,91.96734321062262,87.73,12.655274955002232,114.0040020100864,94.055,79.31206825562039,0.00985013194131723,0.05898275326754854,0.8307082595195245,0.06316359747919176,0.8381495847385743,0.8630913959965022,0.8650065170563357,0.1349934829436643,0.005858779238832397,0.04289599553091202,0.8162517422865914,0.8650065170563358,0,79.31206825562039,0.0,0.14828892433616536,1.0857212358244772,20.659780462272874,3.416759287570952,0,0.8650065170563358,0.006773104159689041,0.049590372656253996,0.943636523184057,0.015110083921597406,0.05898275326754854,0.8307082595195245,0.06484982860659527,0.8415220561801816,0.8630913959965022,0.8702942481931556,0.1297057518068444,0.010217790706034235,0.042938795287170095,0.8171376621999513,0.8702942481931557,0,79.31206825562039,0.0,0.25861790163505927,1.0868045211913833,20.682203582456236,3.282923904721787,0,0.8702942481931557,0.011740616150511968,0.04933825011059952,0.9389211337388884,Final Energy
1,Final Energy Electricity,2030,117.2967734508721,115.15686989304,17.861434453526652,139.7138866821516,127.023904993,99.43533899734544,0.09505168046773105,0.11547182593753424,0.5096458542836926,0.17973752349621086,0.6090301246736769,0.5988296907727785,0.6630526917363406,0.3369473082636594,0.08036655513520789,0.08547641091966028,0.4972097256814725,0.6630526917363406,0,99.43533899734544,0.0,2.8709239136065032,3.0534626219284435,17.761757849831177,12.036724521687182,0,0.6630526917363406,0.12120689069936726,0.12891345135153984,0.749879657949093,0.08580565016916009,0.11547182593753424,0.5096458542836926,0.179104551964396,0.5896860912489132,0.5988296907727785,0.6552698071785565,0.34473019282144346,0.07136074935699313,0.09076563700311281,0.49314342081845053,0.6552698071785565,0,99.43533899734544,0.0,2.549210694388954,3.2424089519273855,17.61649777427333,12.314751486463633,0,0.6552698071785565,0.10890284975017599,0.13851643400743444,0.7525807162423894,Final Energy
2,Final Energy Electricity,2040,149.58042863765698,145.691339974191,28.60605672580971,187.3087901665324,166.7045105487745,120.97437191184727,0.07733788668174046,0.22216823612278436,0.44043975925455947,0.2577865279795166,0.5076780338016423,0.6136591691651565,0.6420055382599121,0.35799446174008787,0.052370846326134556,0.17777658872841356,0.411858103205364,0.6420055382599121,0,120.97437191184727,0.0,2.9962468015681365,10.170974363371883,23.563272526554066,20.481619760125337,0,0.6420055382599121,0.08157382328520121,0.27690818557462626,0.6415179911401725,0.025593714996418826,0.22216823612278436,0.44043975925455947,0.24989245669100957,0.46059667541858373,0.6136591691651565,0.6369950137839648,0.36300498621603516,0.024290042660450633,0.19910855009691977,0.41359642102659444,0.6369950137839648,0,120.97437191184727,0.0,1.3896846764343773,11.391420957332423,23.662725362957275,20.76828245489535,0,0.6369950137839648,0.0381322335887052,0.3125747388729905,0.6492930275383043,Final Energy
3,Final Energy Electricity,2050,183.5548826521823,177.2,41.668117721722844,236.3187884818212,210.0826340914815,141.88676493045946,0.14519409015148177,0.3037309051653371,0.42732519849589523,0.381961013835053,0.541350166699508,0.6678837913853801,0.7303840514342116,0.2696159485657884,0.10127396287899253,0.24380918272885627,0.38530090582636284,0.7303840514342117,0,141.88676493045946,0.0,8.4397908147745,20.318139455166037,32.10952700451867,22.468778168986486,0,0.7303840514342117,0.13865850805494298,0.3338095653240274,0.5275319266210295,0.07114506902395301,0.3037309051653371,0.42732519849589523,0.3759178232005618,0.4828787344063473,0.6678837913853801,0.7325577315991635,0.2674422684008365,0.06656307873685827,0.2753585252970667,0.3906361275652385,0.7325577315991636,0,141.88676493045946,0.0,5.547116401455434,22.947342895516346,32.5541442994926,22.287631846981306,0,0.7325577315991636,0.09086393585875063,0.37588645019958056,0.5332496139416687,Final Energy
